#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_matayoshi_adj;Matayoshian;;matayosher;;;;;;;;;;;x
b_matuku;Matuku;Matuku;Matuku;;Matuku;;;;;;;;;x
b_matuku_adj;Matukian;;matuker;;;;;;;;;;;x
b_mckean;McKean;McKean;McKean;;McKean;;;;;;;;;x
b_mckean_adj;McKeanian;;mckeaner;;;;;;;;;;;x
b_medren;Medren;Medren;Medren;;Medren;;;;;;;;;x
b_medren_adj;Medrenian;;medrener;;;;;;;;;;;x
b_mejit;Mejit;Mejit;Mejit;;Mejit;;;;;;;;;x
b_mejit_adj;Mejitian;;mejiter;;;;;;;;;;;x
b_melekeok;Melekeok;Melekeok;Melekeok;;Melekeok;;;;;;;;;x
b_melekeok_adj;Melekeokian;;melekeoker;;;;;;;;;;;x
b_meneng;Meneng;Meneng;Meneng;;Meneng;;;;;;;;;x
b_meneng_adj;Menengian;;menenger;;;;;;;;;;;x
b_mengellang;Mengellang;Mengellang;Mengellang;;Mengellang;;;;;;;;;x
b_mengellang_adj;Mengellangian;;mengellanger;;;;;;;;;;;x
b_metoma;Metoma;Metoma;Metoma;;Metoma;;;;;;;;;x
b_metoma_adj;Metoman;;metomer;;;;;;;;;;;x
b_mili;Mili;Mili;Mili;;Mili;;;;;;;;;x
b_mili_adj;Milian;;miler;;;;;;;;;;;x
b_moch;Moch;Moch;Moch;;Moch;;;;;;;;;x
b_moch_adj;Mochian;;mocher;;;;;;;;;;;x
b_momi;Momi;Momi;Momi;;Momi;;;;;;;;;x
b_momi_adj;Momian;;momer;;;;;;;;;;;x
b_motufoua;Motufoua;Motufoua;Motufoua;;Motufoua;;;;;;;;;x
b_motufoua_adj;Motufouan;;motufer;;;;;;;;;;;x
b_motusa;Motusa;Motusa;Motusa;;Motusa;;;;;;;;;x
b_motusa_adj;Motusan;;motuser;;;;;;;;;;;x
b_mulifanua;Mulifanua;Mulifanua;Mulifanua;;Mulifanua;;;;;;;;;x
b_mulifanua_adj;Mulifanuan;;mulifaner;;;;;;;;;;;x
b_mutalau;Mutalau;Mutalau;Mutalau;;Mutalau;;;;;;;;;x
b_mutalau_adj;Mutalian;;mutaler;;;;;;;;;;;x
b_na_taulaga;Na Taulaga;Na Taulaga;Na Taulaga;;Na Taulaga;;;;;;;;;x
b_na_taulaga_adj;Na Taulagan;;Na Taulager;;;;;;;;;;;x
b_na_utua;Na Utua;Na Utua;Na Utua;;Na Utua;;;;;;;;;x
b_na_utua_adj;Na Utuan;;Na Uter;;;;;;;;;;;x
b_nabau;Nabau;Nabau;Nabau;;Nabau;;;;;;;;;x
b_nabau_adj;Nabian;;naber;;;;;;;;;;;x
b_nabouwalu;Nabouwalu;Nabouwalu;Nabouwalu;;Nabouwalu;;;;;;;;;x
b_nabouwalu_adj;Nabouwalian;;nabouwaler;;;;;;;;;;;x
b_nabukavesi;Nabukavesi;Nabukavesi;Nabukavesi;;Nabukavesi;;;;;;;;;x
b_nabukavesi_adj;Nabukavesian;;nabukaveser;;;;;;;;;;;x
b_nacula;Nacula;Nacula;Nacula;;Nacula;;;;;;;;;x
b_nacula_adj;Naculan;;naculer;;;;;;;;;;;x
b_nadi;Nadi;Nadi;Nadi;;Nadi;;;;;;;;;x
b_nadi_adj;Nadian;;nader;;;;;;;;;;;x
b_nadi_2;Nadi;Nadi;Nadi;;Nadi;;;;;;;;;x
b_nadi_2_adj;Nadian;;nader;;;;;;;;;;;x
b_nagigi;Nagigi;Nagigi;Nagigi;;Nagigi;;;;;;;;;x
b_nagigi_adj;Nagigian;;nagiger;;;;;;;;;;;x
b_nakasaleka;Nakasaleka;Nakasaleka;Nakasaleka;;Nakasaleka;;;;;;;;;x
b_nakasaleka_adj;Nakasalekan;;nakasaleker;;;;;;;;;;;x
b_nakawakawa;Nakawakawa;Nakawakawa;Nakawakawa;;Nakawakawa;;;;;;;;;x
b_nakawakawa_adj;Nakawakawan;;nakawakawer;;;;;;;;;;;x
b_naleba;Naleba;Naleba;Naleba;;Naleba;;;;;;;;;x
b_naleba_adj;Naleban;;naleber;;;;;;;;;;;x
b_nama;Nama;Nama;Nama;;Nama;;;;;;;;;x
b_nama_adj;Naman;;namer;;;;;;;;;;;x
b_namaku;Namaku;Namaku;Namaku;;Namaku;;;;;;;;;x
b_namaku_adj;Namakian;;namaker;;;;;;;;;;;x
b_namatakula;Namatakula;Namatakula;Namatakula;;Namatakula;;;;;;;;;x
b_namatakula_adj;Namatakulan;;namatakuler;;;;;;;;;;;x
b_namoluk;Namoluk;Namoluk;Namoluk;;Namoluk;;;;;;;;;x
b_namoluk_adj;Namolukian;;namoluker;;;;;;;;;;;x
b_namorik;Namorik;Namorik;Namorik;;Namorik;;;;;;;;;x
b_namorik_adj;Namorikian;;namoriker;;;;;;;;;;;x
b_namu;Namu;Namu;Namu;;Namu;;;;;;;;;x
b_namu_adj;Namian;;namer;;;;;;;;;;;x
b_nanduri;Nanduri;Nanduri;Nanduri;;Nanduri;;;;;;;;;x
b_nanduri_adj;Nandurian;;nandurer;;;;;;;;;;;x
b_nanukuloa;Nanukuloa;Nanukuloa;Nanukuloa;;Nanukuloa;;;;;;;;;x
b_nanukuloa_adj;Nanukuloan;;nanukuler;;;;;;;;;;;x
b_naqali;Naqali;Naqali;Naqali;;Naqali;;;;;;;;;x
b_naqali_adj;Naqalian;;naqaler;;;;;;;;;;;x
b_naqara;Naqara;Naqara;Naqara;;Naqara;;;;;;;;;x
b_naqara_adj;Naqaran;;naqarer;;;;;;;;;;;x
b_naravuka;Naravuka;Naravuka;Naravuka;;Naravuka;;;;;;;;;x
b_naravuka_adj;Naravukan;;naravuker;;;;;;;;;;;x
b_naruwai;Naruwai;Naruwai;Naruwai;;Naruwai;;;;;;;;;x
b_naruwai_adj;Naruwian;;naruwer;;;;;;;;;;;x
b_nasau;Nasau;Nasau;Nasau;;Nasau;;;;;;;;;x
b_nasau_adj;Nasian;;naser;;;;;;;;;;;x
b_nasau_2;Nasau;Nasau;Nasau;;Nasau;;;;;;;;;x
b_nasau_2_adj;Nasian;;naser;;;;;;;;;;;x
b_nasinu;Nasinu;Nasinu;Nasinu;;Nasinu;;;;;;;;;x
b_nasinu_adj;Nasinian;;nasiner;;;;;;;;;;;x
b_natua;Natua;Natua;Natua;;Natua;;;;;;;;;x
b_natua_adj;Natuan;;nater;;;;;;;;;;;x
b_nausori;Nausori;Nausori;Nausori;;Nausori;;;;;;;;;x
b_nausori_adj;Nausorian;;nausorer;;;;;;;;;;;x
b_navoalevu;Navoalevu;Navoalevu;Navoalevu;;Navoalevu;;;;;;;;;x
b_navoalevu_adj;Navoalevian;;navoalever;;;;;;;;;;;x
b_navolau;Navolau;Navolau;Navolau;;Navolau;;;;;;;;;x
b_navolau_adj;Navolian;;navoler;;;;;;;;;;;x
b_navua;Navua;Navua;Navua;;Navua;;;;;;;;;x
b_navua_adj;Navuan;;naver;;;;;;;;;;;x
b_ndalomo;Ndalomo;Ndalomo;Ndalomo;;Ndalomo;;;;;;;;;x
b_ndalomo_adj;Ndalomian;;ndalomer;;;;;;;;;;;x
b_nece;Nece;Nece;Nece;;Nece;;;;;;;;;x
b_nece_adj;Necean;;necer;;;;;;;;;;;x
b_neiafa;Neiafa;Neiafa;Neiafa;;Neiafa;;;;;;;;;x
b_neiafa_adj;Neiafan;;neiafer;;;;;;;;;;;x
b_nett;Nett;Nett;Nett;;Nett;;;;;;;;;x
b_nett_adj;Nettian;;netter;;;;;;;;;;;x
b_ngchemiangel;Ngchemiangel;Ngchemiangel;Ngchemiangel;;Ngchemiangel;;;;;;;;;x
b_ngchemiangel_adj;Ngchemiangelian;;ngchemiangeler;;;;;;;;;;;x
b_ngchesar;Ngchesar;Ngchesar;Ngchesar;;Ngchesar;;;;;;;;;x
b_ngchesar_adj;Ngchesarian;;ngchesarer;;;;;;;;;;;x
b_ngoof;Ngoof;Ngoof;Ngoof;;Ngoof;;;;;;;;;x
b_ngoof_adj;Ngoofian;;ngoofer;;;;;;;;;;;x
b_nikaura;Nikaura;Nikaura;Nikaura;;Nikaura;;;;;;;;;x
b_nikaura_adj;Nikauran;;nikaurer;;;;;;;;;;;x
b_nikumaroro;Nikumaroro;Nikumaroro;Nikumaroro;;Nikumaroro;;;;;;;;;x
b_nikumaroro_adj;Nikumarorian;;nikumarorer;;;;;;;;;;;x
b_nikunau;Nikunau;Nikunau;Nikunau;;Nikunau;;;;;;;;;x
b_nikunau_adj;Nikunian;;nikuner;;;;;;;;;;;x
b_noatau;Noa'tau;Noa'tau;Noa'tau;;Noa'tau;;;;;;;;;x
b_noatau_adj;Noa'tian;;noa'ter;;;;;;;;;;;x
b_nomuka;Nomuka;Nomuka;Nomuka;;Nomuka;;;;;;;;;x
b_nomuka_adj;Nomukan;;nomuker;;;;;;;;;;;x
b_nonouti;Nonouti;Nonouti;Nonouti;;Nonouti;;;;;;;;;x
b_nonouti_adj;Nonoutian;;nonouter;;;;;;;;;;;x
b_norsup;Norsup;Norsup;Norsup;;Norsup;;;;;;;;;x
b_norsup_adj;Norsupian;;norsuper;;;;;;;;;;;x
b_noumea;Nouméa;Nouméa;Nouméa;;Nouméa;;;;;;;;;x
b_noumea_adj;Nouméan;;nouméer;;;;;;;;;;;x
b_noumea_2;Noumea;Noumea;Noumea;;Noumea;;;;;;;;;x
b_noumea_2_adj;Noumean;;noumer;;;;;;;;;;;x
b_nukualofa;Nuku'alofa;Nuku'alofa;Nuku'alofa;;Nuku'alofa;;;;;;;;;x
b_nukualofa_adj;Nuku'alofan;;nuku'alofer;;;;;;;;;;;x
b_nukunonu;Nukunonu;Nukunonu;Nukunonu;;Nukunonu;;;;;;;;;x
b_nukunonu_adj;Nukunonian;;nukunoner;;;;;;;;;;;x
b_nukunuku;Nukunuku;Nukunuku;Nukunuku;;Nukunuku;;;;;;;;;x
b_nukunuku_adj;Nukunukian;;nukunuker;;;;;;;;;;;x
b_numuamua;Numuamua;Numuamua;Numuamua;;Numuamua;;;;;;;;;x
b_numuamua_adj;Numuamuan;;numuamer;;;;;;;;;;;x
b_ohonua;'Ohonua;'Ohonua;'Ohonua;;'Ohonua;;;;;;;;;x
b_ohonua_adj;'Ohonuan;;'ohoner;;;;;;;;;;;x
b_oinafa;Oinafa;Oinafa;Oinafa;;Oinafa;;;;;;;;;x
b_oinafa_adj;Oinafan;;oinafer;;;;;;;;;;;x
b_okat;Okat;Okat;Okat;;Okat;;;;;;;;;x
b_okat_adj;Okatian;;okater;;;;;;;;;;;x
b_olosara;Olosara;Olosara;Olosara;;Olosara;;;;;;;;;x
b_olosara_adj;Olosaran;;olosarer;;;;;;;;;;;x
b_oneop;Oneop;Oneop;Oneop;;Oneop;;;;;;;;;x
b_oneop_adj;Oneopian;;oneoper;;;;;;;;;;;x
b_ono;Ono;Ono;Ono;;Ono;;;;;;;;;x
b_ono_adj;Onian;;oner;;;;;;;;;;;x
b_onotoa;Onotoa;Onotoa;Onotoa;;Onotoa;;;;;;;;;x
b_onotoa_adj;Onotoan;;onoter;;;;;;;;;;;x
b_ormed;Ormed;Ormed;Ormed;;Ormed;;;;;;;;;x
b_ormed_adj;Ormedian;;ormeder;;;;;;;;;;;x
b_orona;Orona;Orona;Orona;;Orona;;;;;;;;;x
b_orona_adj;Oronan;;oroner;;;;;;;;;;;x
b_ouvea;Ouvea;Ouvea;Ouvea;;Ouvea;;;;;;;;;x
b_ouvea_adj;Ouvean;;ouver;;;;;;;;;;;x
b_pacific_harbour;Pacific Harbour;Pacific Harbour;Pacific Harbour;;Pacific Harbour;;;;;;;;;x
b_pacific_harbour_adj;Pacific Harbourian;;Pacific Harbourer;;;;;;;;;;;x
b_pago_pago;Pago Pago;Pago Pago;Pago Pago;;Pago Pago;;;;;;;;;x
b_pago_pago_adj;Pago Pagian;;Pago Pager;;;;;;;;;;;x
b_paita;Paita;Paita;Paita;;Paita;;;;;;;;;x
b_paita_adj;Paitan;;paiter;;;;;;;;;;;x
b_pangai;Pangai;Pangai;Pangai;;Pangai;;;;;;;;;x
b_pangai_adj;Pangian;;panger;;;;;;;;;;;x
b_patamea;Patamea;Patamea;Patamea;;Patamea;;;;;;;;;x
b_patamea_adj;Patamean;;patamer;;;;;;;;;;;x
b_penelo;Penelo;Penelo;Penelo;;Penelo;;;;;;;;;x
b_penelo_adj;Penelian;;peneler;;;;;;;;;;;x
b_pepjei;Pepjei;Pepjei;Pepjei;;Pepjei;;;;;;;;;x
b_pepjei_adj;Pepjian;;pepjer;;;;;;;;;;;x
b_poi;Poi;Poi;Poi;;Poi;;;;;;;;;x
b_poi_adj;Pian;;per;;;;;;;;;;;x
b_poindimie;Poindimie;Poindimie;Poindimie;;Poindimie;;;;;;;;;x
b_poindimie_adj;Poindimiean;;poindimer;;;;;;;;;;;x
b_poindimie_2;Poindimie;Poindimie;Poindimie;;Poindimie;;;;;;;;;x
b_poindimie_2_adj;Poindimiean;;poindimer;;;;;;;;;;;x
b_poindimie_3;Poindimie;Poindimie;Poindimie;;Poindimie;;;;;;;;;x
b_poindimie_3_adj;Poindimiean;;poindimer;;;;;;;;;;;x
b_polle;Polle;Polle;Polle;;Polle;;;;;;;;;x
b_polle_adj;Pollean;;poller;;;;;;;;;;;x
b_port_havannah;Port Havannah;Port Havannah;Port Havannah;;Port Havannah;;;;;;;;;x
b_port_havannah_adj;Port Havannahian;;Port Havannaher;;;;;;;;;;;x
b_port_olry;Port Olry;Port Olry;Port Olry;;Port Olry;;;;;;;;;x
b_port_olry_adj;Port Olrian;;Port Olrer;;;;;;;;;;;x
b_port_vila;Port Vila;Port Vila;Port Vila;;Port Vila;;;;;;;;;x
b_port_vila_adj;Port Vilan;;Port Viler;;;;;;;;;;;x
b_rabi;Rabi;Rabi;Rabi;;Rabi;;;;;;;;;x
b_rabi_adj;Rabian;;raber;;;;;;;;;;;x
b_rawaki;Rawaki;Rawaki;Rawaki;;Rawaki;;;;;;;;;x
b_rawaki_adj;Rawakian;;rawaker;;;;;;;;;;;x
b_roghumbo;Roghumbo;Roghumbo;Roghumbo;;Roghumbo;;;;;;;;;x
b_roghumbo_adj;Roghumbian;;roghumber;;;;;;;;;;;x
b_rongelap;Rongelap;Rongelap;Rongelap;;Rongelap;;;;;;;;;x
b_rongelap_adj;Rongelapian;;rongelaper;;;;;;;;;;;x
b_rongerik;Rongerik;Rongerik;Rongerik;;Rongerik;;;;;;;;;x
b_rongerik_adj;Rongerikian;;rongeriker;;;;;;;;;;;x
b_runit;Runit;Runit;Runit;;Runit;;;;;;;;;x
b_runit_adj;Runitian;;runiter;;;;;;;;;;;x
b_safotulafai;Safotulafai;Safotulafai;Safotulafai;;Safotulafai;;;;;;;;;x
b_safotulafai_adj;Safotulafian;;safotulafer;;;;;;;;;;;x
b_salailua;Sala'ilua;Sala'ilua;Sala'ilua;;Sala'ilua;;;;;;;;;x
b_salailua_adj;Sala'iluan;;sala'iler;;;;;;;;;;;x
b_saleaula;Sale'aula;Sale'aula;Sale'aula;;Sale'aula;;;;;;;;;x
b_saleaula_adj;Sale'aulan;;sale'auler;;;;;;;;;;;x
b_salelologa;Salelologa;Salelologa;Salelologa;;Salelologa;;;;;;;;;x
b_salelologa_adj;Salelologan;;salelologer;;;;;;;;;;;x
b_samamea;Samamea;Samamea;Samamea;;Samamea;;;;;;;;;x
b_samamea_adj;Samamean;;samamer;;;;;;;;;;;x
b_san_jose;San Jose;San Jose;San Jose;;San Jose;;;;;;;;;x
b_san_jose_adj;San Josean;;San Joser;;;;;;;;;;;x
b_san_roque;San Roque;San Roque;San Roque;;San Roque;;;;;;;;;x
b_san_roque_adj;San Roquean;;San Roqer;;;;;;;;;;;x
b_santa_rita;Santa Rita;Santa Rita;Santa Rita;;Santa Rita;;;;;;;;;x
b_santa_rita_adj;Santa Ritan;;Santa Riter;;;;;;;;;;;x
b_sapaata;Sapa'ata;Sapa'ata;Sapa'ata;;Sapa'ata;;;;;;;;;x
b_sapaata_adj;Sapa'atan;;sapa'ater;;;;;;;;;;;x
b_sapwuahfik;Sapwuahfik;Sapwuahfik;Sapwuahfik;;Sapwuahfik;;;;;;;;;x
b_sapwuahfik_adj;Sapwuahfikian;;sapwuahfiker;;;;;;;;;;;x
b_saratamata;Saratamata;Saratamata;Saratamata;;Saratamata;;;;;;;;;x
b_saratamata_adj;Saratamatan;;saratamater;;;;;;;;;;;x
b_sarigan;Sarigan;Sarigan;Sarigan;;Sarigan;;;;;;;;;x
b_sarigan_adj;Sariganian;;sariganer;;;;;;;;;;;x
b_satapuala;Satapuala;Satapuala;Satapuala;;Satapuala;;;;;;;;;x
b_satapuala_adj;Satapualan;;satapualer;;;;;;;;;;;x
b_sataua;Sataua;Sataua;Sataua;;Sataua;;;;;;;;;x
b_sataua_adj;Satauan;;sater;;;;;;;;;;;x
b_satawal;Satawal;Satawal;Satawal;;Satawal;;;;;;;;;x
b_satawal_adj;Satawalian;;satawaler;;;;;;;;;;;x
b_satawan;Satawan;Satawan;Satawan;;Satawan;;;;;;;;;x
b_satawan_adj;Satawanian;;satawaner;;;;;;;;;;;x
b_satupaitea;Satupa'itea;Satupa'itea;Satupa'itea;;Satupa'itea;;;;;;;;;x
b_satupaitea_adj;Satupa'itean;;satupa'iter;;;;;;;;;;;x
b_savave;Savave;Savave;Savave;;Savave;;;;;;;;;x
b_savave_adj;Savavean;;savaver;;;;;;;;;;;x
b_savusavu;Savusavu;Savusavu;Savusavu;;Savusavu;;;;;;;;;x
b_savusavu_adj;Savusavian;;savusaver;;;;;;;;;;;x
b_shomushon;Shomushon;Shomushon;Shomushon;;Shomushon;;;;;;;;;x
b_shomushon_adj;Shomushonian;;shomushoner;;;;;;;;;;;x
b_sigatoka;Sigatoka;Sigatoka;Sigatoka;;Sigatoka;;;;;;;;;x
b_sigatoka_adj;Sigatokan;;sigatoker;;;;;;;;;;;x
b_sinapalu;Sinapalu;Sinapalu;Sinapalu;;Sinapalu;;;;;;;;;x
b_sinapalu_adj;Sinapalian;;sinapaler;;;;;;;;;;;x
b_sokehs;Sokehs;Sokehs;Sokehs;;Sokehs;;;;;;;;;x
b_sokehs_adj;Sokehsian;;sokehser;;;;;;;;;;;x
b_sola;Sola;Sola;Sola;;Sola;;;;;;;;;x
b_sola_adj;Solan;;soler;;;;;;;;;;;x
b_solosolo;Solosolo;Solosolo;Solosolo;;Solosolo;;;;;;;;;x
b_solosolo_adj;Solosolian;;solosoler;;;;;;;;;;;x
b_somosomo;Somosomo;Somosomo;Somosomo;;Somosomo;;;;;;;;;x
b_somosomo_adj;Somosomian;;somosomer;;;;;;;;;;;x
b_soso;Soso;Soso;Soso;;Soso;;;;;;;;;x
b_soso_adj;Sosian;;soser;;;;;;;;;;;x
b_sulphur_bay;Sulphur Bay;Sulphur Bay;Sulphur Bay;;Sulphur Bay;;;;;;;;;x
b_sulphur_bay_adj;Sulphur Baian;;Sulphur Baer;;;;;;;;;;;x
b_suva;Suva;Suva;Suva;;Suva;;;;;;;;;x
b_suva_adj;Suvan;;suver;;;;;;;;;;;x
b_taanea;Ta'anea;Ta'anea;Ta'anea;;Ta'anea;;;;;;;;;x
b_taanea_adj;Ta'anean;;ta'aner;;;;;;;;;;;x
b_tabiteuea;Tabiteuea;Tabiteuea;Tabiteuea;;Tabiteuea;;;;;;;;;x
b_tabiteuea_adj;Tabiteuean;;tabiter;;;;;;;;;;;x
b_tabontebike;Tabontebike;Tabontebike;Tabontebike;;Tabontebike;;;;;;;;;x
b_tabontebike_adj;Tabontebikean;;tabontebiker;;;;;;;;;;;x
b_tacilevu;Tacilevu;Tacilevu;Tacilevu;;Tacilevu;;;;;;;;;x
b_tacilevu_adj;Tacilevian;;tacilever;;;;;;;;;;;x
b_tafahi;Tafahi;Tafahi;Tafahi;;Tafahi;;;;;;;;;x
b_tafahi_adj;Tafahian;;tafaher;;;;;;;;;;;x
b_tafuna;Tafuna;Tafuna;Tafuna;;Tafuna;;;;;;;;;x
b_tafuna_adj;Tafunan;;tafuner;;;;;;;;;;;x
b_tafunsak;Tafunsak;Tafunsak;Tafunsak;;Tafunsak;;;;;;;;;x
b_tafunsak_adj;Tafunsakian;;tafunsaker;;;;;;;;;;;x
b_taga;Taga;Taga;Taga;;Taga;;;;;;;;;x
b_taga_adj;Tagan;;tager;;;;;;;;;;;x
b_talaulia;Talaulia;Talaulia;Talaulia;;Talaulia;;;;;;;;;x
b_talaulia_adj;Talaulian;;talauler;;;;;;;;;;;x
b_tamakautoga;Tamakautoga;Tamakautoga;Tamakautoga;;Tamakautoga;;;;;;;;;x
b_tamakautoga_adj;Tamakautogan;;tamakautoger;;;;;;;;;;;x
b_tamana;Tamana;Tamana;Tamana;;Tamana;;;;;;;;;x
b_tamana_adj;Tamanan;;tamaner;;;;;;;;;;;x
b_tamuning;Tamuning;Tamuning;Tamuning;;Tamuning;;;;;;;;;x
b_tamuning_adj;Tamuningian;;tamuninger;;;;;;;;;;;x
b_tamusua;Tamusua;Tamusua;Tamusua;;Tamusua;;;;;;;;;x
b_tamusua_adj;Tamusuan;;tamuser;;;;;;;;;;;x
b_tanrake;Tanrake;Tanrake;Tanrake;;Tanrake;;;;;;;;;x
b_tanrake_adj;Tanrakean;;tanraker;;;;;;;;;;;x
b_taoa;Taoa;Taoa;Taoa;;Taoa;;;;;;;;;x
b_taoa_adj;Taoan;;ter;;;;;;;;;;;x
b_tatakamotonga;Tatakamotonga;Tatakamotonga;Tatakamotonga;;Tatakamotonga;;;;;;;;;x
b_tatakamotonga_adj;Tatakamotongan;;tatakamotonger;;;;;;;;;;;x
b_tau;Tau;Tau;Tau;;Tau;;;;;;;;;x
b_tau_adj;Tian;;ter;;;;;;;;;;;x
b_te_lafu;Te Lafu;Te Lafu;Te Lafu;;Te Lafu;;;;;;;;;x
b_te_lafu_adj;Te Lafian;;Te Lafer;;;;;;;;;;;x
b_teaoraereke;Teaoraereke;Teaoraereke;Teaoraereke;;Teaoraereke;;;;;;;;;x
b_teaoraereke_adj;Teaoraerekean;;teaoraereker;;;;;;;;;;;x
b_teava;Teava;Teava;Teava;;Teava;;;;;;;;;x
b_teava_adj;Teavan;;teaver;;;;;;;;;;;x
b_tefisi;Tefisi;Tefisi;Tefisi;;Tefisi;;;;;;;;;x
b_tefisi_adj;Tefisian;;tefiser;;;;;;;;;;;x
b_temaraira;Temaraira;Temaraira;Temaraira;;Temaraira;;;;;;;;;x
b_temaraira_adj;Temarairan;;temarairer;;;;;;;;;;;x
b_thio;Thio;Thio;Thio;;Thio;;;;;;;;;x
b_thio_adj;Thian;;ther;;;;;;;;;;;x
b_thio_2;Thio;Thio;Thio;;Thio;;;;;;;;;x
b_thio_2_adj;Thian;;ther;;;;;;;;;;;x
b_thio_3;Thio;Thio;Thio;;Thio;;;;;;;;;x
b_thio_3_adj;Thian;;ther;;;;;;;;;;;x
b_tofol;Tofol;Tofol;Tofol;;Tofol;;;;;;;;;x
b_tofol_adj;Tofolian;;tofoler;;;;;;;;;;;x
b_tokelau;Tokelau;Tokelau;Tokelau;;Tokelau;;;;;;;;;x
b_tokelau_adj;Tokelian;;tokeler;;;;;;;;;;;x
b_tol;Tol;Tol;Tol;;Tol;;;;;;;;;x
b_tol_adj;Tolian;;toler;;;;;;;;;;;x
b_tomil;Tomil;Tomil;Tomil;;Tomil;;;;;;;;;x
b_tomil_adj;Tomilian;;tomiler;;;;;;;;;;;x
b_tongamamao;Tongamama'o;Tongamama'o;Tongamama'o;;Tongamama'o;;;;;;;;;x
b_tongamamao_adj;Tongamama'ian;;tongamama'er;;;;;;;;;;;x
b_tonowas;Tonowas;Tonowas;Tonowas;;Tonowas;;;;;;;;;x
b_tonowas_adj;Tonowasian;;tonowaser;;;;;;;;;;;x
b_tuanikivale;Tu'anikivale;Tu'anikivale;Tu'anikivale;;Tu'anikivale;;;;;;;;;x
b_tuanikivale_adj;Tu'anikivalean;;tu'anikivaler;;;;;;;;;;;x
b_tuapa;Tuapa;Tuapa;Tuapa;;Tuapa;;;;;;;;;x
b_tuapa_adj;Tuapan;;tuaper;;;;;;;;;;;x
b_tubou;Tubou;Tubou;Tubou;;Tubou;;;;;;;;;x
b_tubou_adj;Tubian;;tuber;;;;;;;;;;;x
b_tukavesi;Tukavesi;Tukavesi;Tukavesi;;Tukavesi;;;;;;;;;x
b_tukavesi_adj;Tukavesian;;tukaveser;;;;;;;;;;;x
b_tumaseu;Tumaseu;Tumaseu;Tumaseu;;Tumaseu;;;;;;;;;x
b_tumaseu_adj;Tumasian;;tumaser;;;;;;;;;;;x
b_tungua;Tungua;Tungua;Tungua;;Tungua;;;;;;;;;x
b_tungua_adj;Tunguan;;tunger;;;;;;;;;;;x
b_u;U;U;U;;U;;;;;;;;;x
b_u_adj;Uian;;er;;;;;;;;;;;x
b_uanheta;Uanheta;Uanheta;Uanheta;;Uanheta;;;;;;;;;x
b_uanheta_adj;Uanhetan;;uanheter;;;;;;;;;;;x
b_udot;Udot;Udot;Udot;;Udot;;;;;;;;;x
b_udot_adj;Udotian;;udoter;;;;;;;;;;;x
b_uiha;Uiha;Uiha;Uiha;;Uiha;;;;;;;;;x
b_uiha_adj;Uihan;;uiher;;;;;;;;;;;x
b_ujae;Ujae;Ujae;Ujae;;Ujae;;;;;;;;;x
b_ujae_adj;Ujaean;;ujer;;;;;;;;;;;x
b_ujelang;Ujelang;Ujelang;Ujelang;;Ujelang;;;;;;;;;x
b_ujelang_adj;Ujelangian;;ujelanger;;;;;;;;;;;x
b_uliga;Uliga;Uliga;Uliga;;Uliga;;;;;;;;;x
b_uliga_adj;Uligan;;uliger;;;;;;;;;;;x
b_ulimang;Ulimang;Ulimang;Ulimang;;Ulimang;;;;;;;;;x
b_ulimang_adj;Ulimangian;;ulimanger;;;;;;;;;;;x
b_ulithi;Ulithi;Ulithi;Ulithi;;Ulithi;;;;;;;;;x
b_ulithi_adj;Ulithian;;ulither;;;;;;;;;;;x
b_uman;Uman;Uman;Uman;;Uman;;;;;;;;;x
b_uman_adj;Umanian;;umaner;;;;;;;;;;;x
b_utirik;Utirik;Utirik;Utirik;;Utirik;;;;;;;;;x
b_utirik_adj;Utirikian;;utiriker;;;;;;;;;;;x
b_utiroa;Utiroa;Utiroa;Utiroa;;Utiroa;;;;;;;;;x
b_utiroa_adj;Utiroan;;utirer;;;;;;;;;;;x
b_utufua;Utufua;Utufua;Utufua;;Utufua;;;;;;;;;x
b_utufua_adj;Utufuan;;utufer;;;;;;;;;;;x
b_utwa;Utwa;Utwa;Utwa;;Utwa;;;;;;;;;x
b_utwa_adj;Utwan;;utwer;;;;;;;;;;;x
b_vaiea;Vaiea;Vaiea;Vaiea;;Vaiea;;;;;;;;;x
b_vaiea_adj;Vaiean;;ver;;;;;;;;;;;x
b_vaileka;Vaileka;Vaileka;Vaileka;;Vaileka;;;;;;;;;x
b_vaileka_adj;Vailekan;;vaileker;;;;;;;;;;;x
b_vailoa;Vailoa;Vailoa;Vailoa;;Vailoa;;;;;;;;;x
b_vailoa_adj;Vailoan;;vailer;;;;;;;;;;;x
b_vaini;Vaini;Vaini;Vaini;;Vaini;;;;;;;;;x
b_vaini_adj;Vainian;;vainer;;;;;;;;;;;x
b_vaipoa;Vaipoa;Vaipoa;Vaipoa;;Vaipoa;;;;;;;;;x
b_vaipoa_adj;Vaipoan;;vaiper;;;;;;;;;;;x
b_vaitoomuli;Vaito'omuli;Vaito'omuli;Vaito'omuli;;Vaito'omuli;;;;;;;;;x
b_vaitoomuli_adj;Vaito'omulian;;vaito'omuler;;;;;;;;;;;x
b_vaitupu;Vaitupu;Vaitupu;Vaitupu;;Vaitupu;;;;;;;;;x
b_vaitupu_adj;Vaitupian;;vaituper;;;;;;;;;;;x
